urls
https://www.linkedin.com/in/qilong-thomas-xin-68019a14b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACQoHEABdghJ2vs7_Kan6XK019SYymUfnpY
https://www.linkedin.com/in/uriel-tayvah-12000b112?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABwfKugBQFejsJQilsldnQrKIYRp3huEpoE
https://www.linkedin.com/in/rakib-kabir-a21889188?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACxEqnkBPrggpk10Y2h88MX9sT5dOu1ReN4
https://www.linkedin.com/in/vivian-wang-86058918b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACzB9YgB9OTaBMEm9DRQn3e5dpWpj2W7Gk0
https://www.linkedin.com/in/theodore-vinnitchouk?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADKyMK4Bvjm6UHi6WX2BF6NWF-gsbOkrcJU
https://www.linkedin.com/in/joyce-yusi-zhou?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABk2z2kBTRZvkGe-wtuWqFWzipCiqKQT4lI
https://www.linkedin.com/in/maria-antonia-sendas-1601a4151?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACSDYdgBF3-YaeUnYTtSY9ooZ9dxqp_LyAg
https://www.linkedin.com/in/robert-carter-b6762b15b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACZbqr8B26KZyDGzTkK4iHwalccYuhZhlfE
https://www.linkedin.com/in/sa-kiera-hudson-07b4375b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAyzQp8BEZJg93OPArkz8Q96HGZZDVc3Kss
https://www.linkedin.com/in/grace-o-keefe?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABvC03YBXkGWnaccn7CiCX84zVLsVnAxuoY
https://www.linkedin.com/in/vincent-schaffer?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACdHZWQBwe4aiYZfUvvipUnkSL4rP4Yz_mc
https://www.linkedin.com/in/danascott329?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA-LE64B3uaV4slup7wwViqPGdxToxOmSU8
https://www.linkedin.com/in/shaun-gold-769614170?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACireEEBsDqizhGEIaub0Pcss8pKVDEEPqg
https://www.linkedin.com/in/nina-huang-1022?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACVZ4wMByuoHTb6AzNuCFUUQEnLvhCrBz4s
https://www.linkedin.com/in/diego-meucci22?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC6lkc0B_gsoyUVnIuBqKr8wh5LmVOYB45s
https://www.linkedin.com/in/lance-tan-75009217a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACpeyqwBThQBglqzhzw_0XD8rvKkIdpaWus
https://www.linkedin.com/in/zaritza-petrova-67b82475?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA_2ML8BIr1OkqHVa9AouDmRpskw03rYtpE
https://www.linkedin.com/in/zhang-megan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACoDjZsBiKWL8wnkDy9exIaRbG4YipfJ1pg
https://www.linkedin.com/in/leet-miller?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACqacYwBWU0fyo6DKAUX8QaWxnVdYj3IG5w
https://www.linkedin.com/in/jenny-tan-b61888150?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACRv5HkBcI56AH0bVHMc6wdFm2oRj089CHw
https://www.linkedin.com/in/derek-tsang-3a89a7168?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACgDh3ABV7-P7xt2tRa8VVmxBkAKFmN4cfA
https://www.linkedin.com/in/stephanie-hu-b33136183?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACtEndcB68nF-p7_iV_K7EGJECejUB9GOjI
https://www.linkedin.com/in/yuqi-wang-68976a107?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABr8sUkBi_EjNrDkguUGvrbgt7RpvM9nY9w
https://www.linkedin.com/in/-jack-jensen?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGrhGcB5I4swR8Xiu4eseykffDAB0bTEwA
https://www.linkedin.com/in/caroline-beit-432aa4186?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACvxn2YBShOKBjdECLRqfo9nqVDo7JxVf_I
https://www.linkedin.com/in/shannon-larsuel?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABoRBE0Beq-VcTFwlb94jVdkWR0BdFLt55U
https://www.linkedin.com/in/katie-king-smith-068b591a9?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADDCJhABno1KiZSDgBLfgk4esw__G_YU9vU
https://www.linkedin.com/in/antonis-christou?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC_4cH4ByY0ciEY92rAoUIHebhN3P67Eqnc
https://www.linkedin.com/in/david-anderson15?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPp9TYB1377g1BB-y5eS3_TGGy9noQubyI
https://www.linkedin.com/in/max-sun?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACzUTHIBudbq2m4zSbWvTdty-QKkbnP8Ar0
https://www.linkedin.com/in/tanya-s-hibu7?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB_qVCgBlR-28zTVj8bqviV1_2cs0fih9g0
https://www.linkedin.com/in/lauren-salzman-9a9baa174?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACl3txEBQy3L4SYgCqWPY6UBpzOOEGwqggY
https://www.linkedin.com/in/nickolinadoran?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC9m4OkBZe5G4VrpDnr-YAbKlgWI99wFUT8
https://www.linkedin.com/in/enrique-vazquez-b81aa8a0?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABWE3pEBUHrLehCeqOCwJbCp-qVFr1v251I
https://www.linkedin.com/in/julian-tamayo-56937b11a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB2ZSGEBlQDpuqU3xSc58f7MfoZRzNvXLTo
https://www.linkedin.com/in/claudia-meng?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB6fbvgBtGqrF0QQvz_fy1hNkQWGhULTaao
https://www.linkedin.com/in/michaelgarvey0?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADB-YYQB5DiZap3U0nmJUt_ngffUKBF-L_w
https://www.linkedin.com/in/natalie-sangngam?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC6HkvcBAnbbGQvd9YAtw7PPedlfG3aCQXE
https://www.linkedin.com/in/jennifer-troiano?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADFBSRABR5bFNUTGQnl3VPAtrnofWUbp70A
https://www.linkedin.com/in/seoho-kim?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC9VNiMB8eBHBSt-0TY6XCNIiJELHa_giuQ
https://www.linkedin.com/in/adrian-b-87641aa?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHXaVoBCaaXPf5ugXd-chh4JKV77piYx5Q
https://www.linkedin.com/in/sooyongkwon?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABQDNtEBj0trwM5Lubx4-zuG_W5r7EHcoJs
https://www.linkedin.com/in/tilden-chao?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACvAIZoBMA7_jjf1NTTDOmAlRHv7m-CwplQ
https://www.linkedin.com/in/natalia-perez-6007901b7?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADJ7oGABA8uaZ7A7QNteaWw4jfS-nXkHhSY
https://www.linkedin.com/in/lydiabshaw?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC-TPUsBYnhNlgEYCTP1oRzCOnIYT4wSxcg
https://www.linkedin.com/in/dayi-dong?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC609YcB-CoKiJWUzmUShtACbM2aDLbaC_k
https://www.linkedin.com/in/pablo-garcia-6433391a2?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC9kN1MBoR7vECtDmTgw-jF2XZFWZXUBJF8
https://www.linkedin.com/in/amy-wrzesniewski-032229?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAIduYBTw590gqjO1yL9abLaKBYQdjp7dw
https://www.linkedin.com/in/dara-norwood-302b006?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAE7JbIBZ-iQLS7gbYLKpC2CptK-qcMw2ck
https://www.linkedin.com/in/scott-wallace-juedes-a79731?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAbk70Bygzz1NRHE1DYkCrkrx15SI1FIOo
https://www.linkedin.com/in/gracebaghdadi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACn6L8QBMgVx0DOntNejJuCc1SaQVym-9go
https://www.linkedin.com/in/lee-chen?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACy-mnoBoA0AKuJMDs3Hk-GaUIN1Y7Gh3Pk
